,metricName,time,count,total,minimum,maximum,average,queue,metric
1044,connectedDeviceCount,2021-12-20T00:55:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
1045,connectedDeviceCount,2021-12-20T00:56:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
1046,d2c.telemetry.ingress.allProtocol,2021-12-20T00:57:00.0000000Z,544,544,1.0,1.0,1.0,Not.classified,Not.verified
1047,d2c.telemetry.ingress.allProtocol,2021-12-20T00:58:00.0000000Z,563,563,1.0,1.0,1.0,Not.classified,Not.verified
1048,d2c.telemetry.ingress.allProtocol,2021-12-20T00:59:00.0000000Z,577,577,1.0,1.0,1.0,Not.classified,Not.verified
1049,d2c.telemetry.ingress.success,2021-12-20T00:57:00.0000000Z,544,544,1.0,1.0,1.0,Not.classified,Not.verified
1050,d2c.telemetry.ingress.success,2021-12-20T00:58:00.0000000Z,563,563,1.0,1.0,1.0,Not.classified,Not.verified
1051,d2c.telemetry.ingress.success,2021-12-20T00:59:00.0000000Z,577,577,1.0,1.0,1.0,Not.classified,Not.verified
1052,devices.totalDevices,2021-12-20T00:57:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
1053,devices.totalDevices,2021-12-20T00:58:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
1054,devices.totalDevices,2021-12-20T00:59:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.computer-elements.CPU,Number of devices registered
1055,devices.connectedDevices.allProtocol,2021-12-20T00:57:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
1056,devices.connectedDevices.allProtocol,2021-12-20T00:58:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
1057,devices.connectedDevices.allProtocol,2021-12-20T00:59:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.computer-elements.CPU,Number of devices connected
1058,d2c.telemetry.egress.success,2021-12-20T00:57:00.0000000Z,406,3262,1.0,40.0,8.03448275862069,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1059,d2c.telemetry.egress.success,2021-12-20T00:58:00.0000000Z,427,3555,1.0,33.0,8.32552693208431,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1060,d2c.telemetry.egress.success,2021-12-20T00:59:00.0000000Z,432,3466,1.0,30.0,8.02314814814815,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1061,d2c.telemetry.egress.fallback,2021-12-20T00:57:00.0000000Z,3254,3254,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1062,d2c.telemetry.egress.fallback,2021-12-20T00:58:00.0000000Z,3509,3509,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1063,d2c.telemetry.egress.fallback,2021-12-20T00:59:00.0000000Z,3439,3439,1.0,1.0,1.0,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1064,d2c.endpoints.egress.eventHubs,2021-12-20T00:57:00.0000000Z,23,38,1.0,2.0,1.65217391304348,,
1065,d2c.endpoints.egress.eventHubs,2021-12-20T00:58:00.0000000Z,24,36,1.0,2.0,1.5,,
1066,d2c.endpoints.egress.eventHubs,2021-12-20T00:59:00.0000000Z,26,38,1.0,2.0,1.46153846153846,,
1067,d2c.endpoints.latency.eventHubs,2021-12-20T00:57:00.0000000Z,23,3482,47.0,585.0,151.391304347826,,
1068,d2c.endpoints.latency.eventHubs,2021-12-20T00:58:00.0000000Z,24,2525,26.0,304.0,105.208333333333,,
1069,d2c.endpoints.latency.eventHubs,2021-12-20T00:59:00.0000000Z,26,2856,12.0,231.0,109.846153846154,,
1070,d2c.endpoints.egress.builtIn.events,2021-12-20T00:57:00.0000000Z,383,3224,1.0,40.0,8.4177545691906,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1071,d2c.endpoints.egress.builtIn.events,2021-12-20T00:58:00.0000000Z,403,3519,1.0,33.0,8.73200992555831,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1072,d2c.endpoints.egress.builtIn.events,2021-12-20T00:59:00.0000000Z,406,3428,1.0,30.0,8.44334975369458,Tx.tec.performance.protocols.NETWORK,Number of messages successfully delivered to an endpoint (Messages/Evevnts)
1073,d2c.endpoints.latency.builtIn.events,2021-12-20T00:57:00.0000000Z,383,41928,15.0,468.0,109.472584856397,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
1074,d2c.endpoints.latency.builtIn.events,2021-12-20T00:58:00.0000000Z,403,45042,25.0,331.0,111.766749379653,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
1075,d2c.endpoints.latency.builtIn.events,2021-12-20T00:59:00.0000000Z,406,42924,13.0,276.0,105.724137931034,Tx.tec.performance.protocols.NETWORK,Latency time between sending and arriving at an endpoint
1076,RoutingDeliveries,2021-12-20T00:57:00.0000000Z,407,3263,1.0,40.0,8.01719901719902,Not.classified,Not.verified
1077,RoutingDeliveries,2021-12-20T00:58:00.0000000Z,426,3535,1.0,33.0,8.2981220657277,Not.classified,Not.verified
1078,RoutingDeliveries,2021-12-20T00:59:00.0000000Z,433,3486,1.0,30.0,8.05080831408776,Not.classified,Not.verified
1079,RoutingDeliveryLatency,2021-12-20T00:57:00.0000000Z,407,45441,15.0,585.0,111.648648648649,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
1080,RoutingDeliveryLatency,2021-12-20T00:58:00.0000000Z,426,47438,25.0,331.0,111.356807511737,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
1081,RoutingDeliveryLatency,2021-12-20T00:59:00.0000000Z,433,45909,12.0,276.0,106.025404157044,Tx.tec.performance.protocols.HOST,Latency time for Sending a Message
1082,RoutingDataSizeInBytesDelivered,2021-12-20T00:57:00.0000000Z,407,7304892,,,17948.1375921376,Not.classified,Not.verified
1083,RoutingDataSizeInBytesDelivered,2021-12-20T00:58:00.0000000Z,426,7747777,,,18187.2699530516,Not.classified,Not.verified
1084,RoutingDataSizeInBytesDelivered,2021-12-20T00:59:00.0000000Z,433,7567270,,,17476.3741339492,Not.classified,Not.verified
1085,d2c.twin.read.success,2021-12-20T00:58:00.0000000Z,1,1,1.0,1.0,1.0,,
1086,d2c.twin.read.success,2021-12-20T00:59:00.0000000Z,1,1,1.0,1.0,1.0,,
1087,d2c.twin.read.size,2021-12-20T00:58:00.0000000Z,1,14143,14143.0,14143.0,14143.0,,
1088,d2c.twin.read.size,2021-12-20T00:59:00.0000000Z,1,2971,2971.0,2971.0,2971.0,,
1089,d2c.twin.update.success,2021-12-20T00:59:00.0000000Z,3,3,1.0,1.0,1.0,,
1090,d2c.twin.update.size,2021-12-20T00:59:00.0000000Z,3,3112,211.0,2655.0,1037.33333333333,,
1091,dailyMessageQuotaUsed,2021-12-20T00:57:00.0000000Z,39,4531340,114976.0,117798.0,116188.205128205,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1092,dailyMessageQuotaUsed,2021-12-20T00:58:00.0000000Z,39,4604449,116751.0,119737.0,118062.794871795,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1093,dailyMessageQuotaUsed,2021-12-20T00:59:00.0000000Z,39,4679861,118688.0,121711.0,119996.435897436,Tx.tec.performance.protocols.NETWORK,Number of messages sent
1094,deviceDataUsage,2021-12-20T00:57:00.0000000Z,544,6460938,2.0,32682.0,11876.7242647059,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1095,deviceDataUsage,2021-12-20T00:58:00.0000000Z,564,6811506,2.0,32677.0,12077.1382978723,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1096,deviceDataUsage,2021-12-20T00:59:00.0000000Z,581,6554112,2.0,32677.0,11280.743545611,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1097,deviceDataUsageV2,2021-12-20T00:57:00.0000000Z,544,6460938,2.0,32682.0,11876.7242647059,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1098,deviceDataUsageV2,2021-12-20T00:58:00.0000000Z,564,6811506,2.0,32677.0,12077.1382978723,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1099,deviceDataUsageV2,2021-12-20T00:59:00.0000000Z,581,6554112,2.0,32677.0,11280.743545611,Tx.tec.performance.protocols.NETWORK,Daily amount of transferred bytes
1100,totalDeviceCount,2021-12-20T00:57:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
1101,totalDeviceCount,2021-12-20T00:58:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
1102,totalDeviceCount,2021-12-20T00:59:00.0000000Z,12,14,1.0,2.0,1.16666666666667,Tx.tec.performance.protocols.HOST,Number of devices registered
1103,connectedDeviceCount,2021-12-20T00:57:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
1104,connectedDeviceCount,2021-12-20T00:58:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
1105,connectedDeviceCount,2021-12-20T00:59:00.0000000Z,11,13,1.0,2.0,1.18181818181818,Tx.tec.performance.protocols.NETWORK,Number of connections alive equal to number of connections registered
